DATE,CURRENT_TEMP,3_DAY_TEMP,9_DAY_TEMP,1_HOUR_WEIGHT,WEATHER,LABEL
2022-07-04:23:40,20.722771948204702,-0.04525067012250261,0,0.07373969371856504,1,3
2022-07-04:23:50,19.787250707706686,-0.04525067012250261,0,0.010040480904493165,1,3
2022-07-05:00:00,10.666043243535235,-0.04525067012250261,0,0.015925107559844776,1,3
2022-07-05:00:10,9.828659127221133,-0.04525067012250261,0,0.20235186186546983,1,3
2022-07-05:00:20,10.547997563632636,-0.04525067012250261,0,-0.1930984473862125,1,3
2022-07-05:00:30,9.400236519234522,-0.04525067012250261,0,-0.0821065523735065,1,3
2022-07-05:00:40,10.080883300502604,-0.04525067012250261,0,0.16968192774860924,1,3
2022-07-05:00:50,9.069994060845385,-0.04525067012250261,0,0.356244750562972,1,3
2022-07-05:01:00,9.731641987817644,-0.04525067012250261,0,0.09524841728082833,1,3
2022-07-05:01:10,9.233706337756841,-0.04525067012250261,0,0.3723072979946913,1,3
2022-07-05:01:20,9.949171346396643,-0.04525067012250261,0,-0.19281597385741023,1,3
2022-07-05:01:30,9.243120130368377,-0.04525067012250261,0,-0.016085778269854245,1,3
2022-07-05:01:40,10.050814575555767,-0.04525067012250261,0,-0.015537988746590514,1,3
2022-07-05:01:50,9.393057604418956,-0.04525067012250261,0,0.057358611805376825,1,3
2022-07-05:02:00,9.387417416128594,-0.04525067012250261,0,-0.35445868774655054,1,3
2022-07-05:02:10,10.34009030747184,-0.04525067012250261,0,0.06023479215640748,1,3
2022-07-05:02:20,10.64290252103542,-0.04525067012250261,0,-0.045930985447551365,1,3
2022-07-05:02:30,10.833254016657936,-0.04525067012250261,0,-0.1508196826126209,1,3
2022-07-05:02:40,9.831201377747577,-0.04525067012250261,0,-0.3252711154110308,1,3
2022-07-05:02:50,9.466364178945826,-0.04525067012250261,0,0.1406516768668027,1,3
2022-07-05:03:00,9.678585954208677,-0.04525067012250261,0,0.00233908220442558,1,3
2022-07-05:03:10,9.28428658659927,-0.04525067012250261,0,-0.23106255399716247,1,3
2022-07-05:03:20,10.304898228145884,-0.04525067012250261,0,-0.10973660768577176,1,3
2022-07-05:03:30,10.245985266472102,-0.04525067012250261,0,0.06390628470919069,1,3
2022-07-05:03:40,10.431606149088676,-0.04525067012250261,0,0.0979923726593519,1,3
2022-07-05:03:50,10.265607374893266,-0.04525067012250261,0,-0.1183582129932006,1,3
2022-07-05:04:00,10.900386297172862,-0.04525067012250261,0,0.06502876031229121,1,3
2022-07-05:04:10,10.569557331398808,-0.04525067012250261,0,0.0038685151075803503,1,3
2022-07-05:04:20,9.16620620955558,-0.04525067012250261,0,0.1978328322509988,1,3
2022-07-05:04:30,9.311137419274864,-0.04525067012250261,0,-0.21570781353697654,1,3
2022-07-05:04:40,9.692245384685329,-0.04525067012250261,0,0.14401127804200087,1,3
2022-07-05:04:50,10.103520637384435,-0.04525067012250261,0,-0.08202192555152266,1,3
2022-07-05:05:00,9.137981464948762,-0.04525067012250261,0,0.20606777191446213,1,3
2022-07-05:05:10,9.350925818102922,-0.04525067012250261,0,-0.21850308088634662,1,3
2022-07-05:05:20,9.983287674047459,-0.04525067012250261,0,-0.04772612672173793,1,3
2022-07-05:05:30,9.177929801596685,-0.04525067012250261,0,-0.018733016785507317,1,3
2022-07-05:05:40,9.294974914833976,-0.04525067012250261,0,0.3030117878867564,1,3
2022-07-05:05:50,10.028858204205223,-0.04525067012250261,0,0.016777068219923308,1,3
2022-07-05:06:00,9.57381369102093,-0.04525067012250261,0,0.08222230561056065,1,3
2022-07-05:06:10,9.09092551632797,-0.04525067012250261,0,0.30074510841900093,1,3
2022-07-05:06:20,10.133173161453813,-0.04525067012250261,0,0.12123597579314449,1,3
2022-07-05:06:30,10.13848997090521,-0.04525067012250261,0,-0.07626862006187451,1,3
2022-07-05:06:40,10.990839148729167,-0.04525067012250261,0,0.0313155159405909,1,3
2022-07-05:06:50,10.273605423587371,-0.04525067012250261,0,0.07311004932982001,1,3
2022-07-05:07:00,10.98935534113261,-0.04525067012250261,0,-0.08001961761787157,1,3
2022-07-05:07:10,10.901307163396586,-0.04525067012250261,0,0.017157380722082394,1,3
2022-07-05:07:20,10.42028520853622,-0.04525067012250261,0,-0.2553709555571757,1,3
2022-07-05:07:30,10.394668443177077,-0.04525067012250261,0,-0.30806378410857604,1,3
2022-07-05:07:40,9.959037701131493,-0.04525067012250261,0,0.004235693520097783,1,3
2022-07-05:07:50,9.544116262636521,-0.04525067012250261,0,-0.094035376525067,1,3
2022-07-05:08:00,9.496080957431639,-0.04525067012250261,0,-0.0034725499856911313,1,3
2022-07-05:08:10,9.413233385240817,-0.04525067012250261,0,0.13753641305945052,1,3
2022-07-05:08:20,10.322638672724704,-0.04525067012250261,0,0.25649448615957837,1,3
2022-07-05:08:30,10.122004462428844,-0.04525067012250261,0,-0.0973492374151661,1,3
2022-07-05:08:40,10.140271573122128,-0.04525067012250261,0,0.2695885908382323,1,3
2022-07-05:08:50,9.090300041943475,-0.04525067012250261,0,-0.21761766095633917,1,3
2022-07-05:09:00,10.370394665704515,-0.04525067012250261,0,0.012573490281212685,1,3
2022-07-05:09:10,10.93590232050005,-0.04525067012250261,0,-0.04599417507174408,1,3
2022-07-05:09:20,10.356540882005183,-0.04525067012250261,0,0.03465752012537848,1,3
2022-07-05:09:30,10.179922768798203,-0.04525067012250261,0,-0.14843026711619345,1,3
2022-07-05:09:40,9.50048747093553,-0.04525067012250261,0,0.01868877739977748,1,3
2022-07-05:09:50,10.521499062746564,-0.04525067012250261,0,-0.07909720159770117,1,3
2022-07-05:10:00,10.440301040309134,-0.04525067012250261,0,0.09165951323322119,1,3
2022-07-05:10:10,9.526693121230846,-0.04525067012250261,0,0.0751096884059308,1,3
2022-07-05:10:20,9.972140510016876,-0.04525067012250261,0,-0.19752838485062085,1,3
2022-07-05:10:30,9.262038673372501,-0.04525067012250261,0,0.24514681437111108,1,3
2022-07-05:10:40,9.061958943563946,-0.04525067012250261,0,0.18573855232991932,1,3
2022-07-05:10:50,9.964596305531622,-0.04525067012250261,0,-0.04014854923111599,1,3
2022-07-05:11:00,10.15703214584537,-0.04525067012250261,0,0.010811817094793952,1,3
2022-07-05:11:10,9.234711888545403,-0.04525067012250261,0,0.16776587870678838,1,3
2022-07-05:11:20,10.310733479293061,-0.04525067012250261,0,-0.18769760316098072,1,3
2022-07-05:11:30,9.51998718097307,-0.04525067012250261,0,-0.19487920527562252,1,3
2022-07-05:11:40,10.188081714621873,-0.04525067012250261,0,-0.2767911032050421,1,3
2022-07-05:11:50,10.452990586533549,-0.04525067012250261,0,-0.21635266430998712,1,3
2022-07-05:12:00,9.976452013098212,-0.04525067012250261,0,0.07672340900575492,1,3
2022-07-05:12:10,10.1481727583643,-0.04525067012250261,0,0.07676968929504824,1,3
2022-07-05:12:20,9.276316192047938,-0.04525067012250261,0,0.27934449779018067,1,3
2022-07-05:12:30,9.036949990136144,-0.04525067012250261,0,-0.037545692829564103,1,3
2022-07-05:12:40,10.060941578274813,-0.04525067012250261,0,0.23657787306252231,1,3
2022-07-05:12:50,9.897755731979533,-0.04525067012250261,0,0.0214559119061164,1,3
2022-07-05:13:00,20.95266043953842,-0.04525067012250261,0,-0.04853050889972721,1,3
2022-07-05:13:10,19.67923549904241,-0.04525067012250261,0,-0.3363093564613884,1,3
2022-07-05:13:20,20.701312726634214,-0.04525067012250261,0,0.23152117103441583,1,3
2022-07-05:13:30,19.694985392314543,-0.04525067012250261,0,-0.1203403084747201,1,3
2022-07-05:13:40,20.04597160350446,-0.04525067012250261,0,-0.1469050117870836,1,3
2022-07-05:13:50,19.02173665476831,-0.04525067012250261,0,0.1611739001344077,1,3
2022-07-05:14:00,19.139103571547363,-0.04525067012250261,0,0.38267883161325855,1,3
2022-07-05:14:10,19.123950324287556,-0.04525067012250261,0,-0.011910843741407717,1,3
2022-07-05:14:20,20.525074241753202,-0.04525067012250261,0,-0.11594556876259077,1,3
2022-07-05:14:30,19.694235842204353,-0.04525067012250261,0,-0.0011678539811796895,1,3
2022-07-05:14:40,20.42326766015771,-0.04525067012250261,0,-0.30043547427029793,1,3
2022-07-05:14:50,20.18589809738122,-0.04525067012250261,0,-0.3936928548750913,1,3
2022-07-05:15:00,20.32260656763595,-0.04525067012250261,0,0.13053897876867993,1,3
2022-07-05:15:10,19.77527816554665,-0.04525067012250261,0,0.04677523968902264,1,3
2022-07-05:15:20,19.201577103189624,-0.04525067012250261,0,0.19175203277713138,1,3
2022-07-05:15:30,20.439720223223574,-0.04525067012250261,0,0.23927480656998767,1,3
2022-07-05:15:40,20.402380148318457,-0.04525067012250261,0,0.1706053523787432,1,3
2022-07-05:15:50,19.058932065298766,-0.04525067012250261,0,-0.07963488099559513,1,3
2022-07-05:16:00,20.177696748503738,-0.04525067012250261,0,0.080863460648807,1,3
2022-07-05:16:10,20.58384457655064,-0.04525067012250261,0,-0.02258028870039297,1,3
2022-07-05:16:20,19.595129449065134,-0.04525067012250261,0,-0.10760023410002972,1,3
2022-07-05:16:30,20.236292349389597,-0.04525067012250261,0,0.17010874961648526,1,3
2022-07-05:16:40,20.2390495962602,-0.04525067012250261,0,0.045007047508153875,1,3
2022-07-05:16:50,19.401485122180016,-0.04525067012250261,0,0.10479527713057024,1,3
2022-07-05:17:00,19.119432660429705,-0.04525067012250261,0,-0.21362507978616208,1,3
2022-07-05:17:10,19.411353619908322,-0.04525067012250261,0,-0.02416084647729022,1,3
2022-07-05:17:20,20.011232924309834,-0.04525067012250261,0,-0.09409836161751528,1,3
2022-07-05:17:30,19.34521946348256,-0.04525067012250261,0,-0.14899669891036282,1,3
2022-07-05:17:40,20.711961538324246,-0.04525067012250261,0,0.05028111504567789,1,3
2022-07-05:17:50,19.63804802615724,-0.04525067012250261,0,0.004103060835824124,1,3
2022-07-05:18:00,19.80485981777157,-0.04525067012250261,0,0.012147436918052534,1,3
2022-07-05:18:10,19.834876521106057,-0.04525067012250261,0,-0.24111716891557577,1,3
2022-07-05:18:20,19.616526533076083,-0.04525067012250261,0,-0.12255922527849705,1,3
2022-07-05:18:30,20.182790200598824,-0.04525067012250261,0,-0.02009052856888971,1,3
2022-07-05:18:40,19.33454702784246,-0.04525067012250261,0,0.23582404327147088,1,3
2022-07-05:18:50,19.523351088107518,-0.04525067012250261,0,-0.13150261827791,1,3
2022-07-05:19:00,20.69166743781382,-0.04525067012250261,0,0.38657150897790515,1,3
2022-07-05:19:10,19.25447066869103,-0.04525067012250261,0,-0.00048216073735218856,1,3
2022-07-05:19:20,20.890081079300852,-0.04525067012250261,0,0.026568237779063253,1,3
2022-07-05:19:30,19.547957038872404,-0.04525067012250261,0,-0.03951676676616955,1,3
2022-07-05:19:40,20.377890594031374,-0.04525067012250261,0,0.07395451057426072,1,3
2022-07-05:19:50,19.931461070878093,-0.04525067012250261,0,-0.3371011743339878,1,3
2022-07-05:20:00,20.392314953127656,-0.04525067012250261,0,0.14272017535696335,1,3
2022-07-05:20:10,20.3621057727557,-0.04525067012250261,0,-0.07399694054547723,1,3
2022-07-05:20:20,19.299897893873602,-0.04525067012250261,0,-0.14495812477518655,1,3
2022-07-05:20:30,19.329570969572096,-0.04525067012250261,0,-0.06551396286255695,1,3
2022-07-05:20:40,19.78412065676273,-0.04525067012250261,0,-0.027181699579411855,1,3
2022-07-05:20:50,19.99866039946147,-0.04525067012250261,0,-0.1269361940684952,1,3
2022-07-05:21:00,20.27875180147805,-0.04525067012250261,0,-0.1677230586713776,1,3
2022-07-05:21:10,20.600661163423716,-0.04525067012250261,0,-0.13069846808899754,1,3
2022-07-05:21:20,19.340913691230107,-0.04525067012250261,0,0.0015192635839547108,1,3
2022-07-05:21:30,19.647731367158578,-0.04525067012250261,0,0.34396103013019896,1,3
2022-07-05:21:40,19.436660480311758,-0.04525067012250261,0,-0.06424793741584978,1,3
2022-07-05:21:50,19.278851716626665,-0.04525067012250261,0,0.22162594820118287,1,3
2022-07-05:22:00,19.089117626949573,-0.04525067012250261,0,0.01818732240527865,1,3
2022-07-05:22:10,20.032270200652047,-0.04525067012250261,0,0.15326472005532565,1,3
2022-07-05:22:20,20.545021494876437,-0.04525067012250261,0,-0.1351311437180165,1,3
2022-07-05:22:30,19.260187073046026,-0.04525067012250261,0,0.3318679502086326,1,3
2022-07-05:22:40,20.574937208464593,-0.04525067012250261,0,-0.2918944513729187,1,3
2022-07-05:22:50,19.504986548160403,-0.04525067012250261,0,0.1798289721619355,1,3
2022-07-05:23:00,19.4133229027971,-0.04525067012250261,0,0.1292774384670885,1,3
2022-07-05:23:10,19.448355363900145,-0.04525067012250261,0,0.005307873373379124,1,3
2022-07-05:23:20,20.188724506578183,-0.04525067012250261,0,0.021326962723978937,1,3
2022-07-05:23:30,20.702134500237616,-0.04525067012250261,0,0.18632143638943077,1,3
2022-07-05:23:40,19.529186895339933,-0.04525067012250261,0,-0.1306776224036028,1,3
2022-07-05:23:50,20.694574588981855,-0.04525067012250261,0,-0.30914314816099164,1,3
2022-07-06:00:00,35.01913238770406,-0.04525067012250261,0,-0.01993962501883928,1,1
2022-07-06:00:10,35.72060931400186,-0.04525067012250261,0,-0.27968908700161066,1,1
2022-07-06:00:20,35.86222692586389,-0.04525067012250261,0,0.09132771802301676,1,1
2022-07-06:00:30,34.077950350221464,-0.04525067012250261,0,-0.040888390779429074,1,1
2022-07-06:00:40,34.97378911680714,-0.04525067012250261,0,0.17058492765813682,1,1
2022-07-06:00:50,35.5520049406673,-0.04525067012250261,0,0.05922097903660983,1,1
2022-07-06:01:00,35.01913894840644,-0.04525067012250261,0,0.05586744680009659,1,1
2022-07-06:01:10,35.11347592856417,-0.04525067012250261,0,-0.008064227706203297,1,1
2022-07-06:01:20,34.786450180591935,-0.04525067012250261,0,0.12823128220012947,1,1
2022-07-06:01:30,34.04479498642333,-0.04525067012250261,0,0.15054689801556265,1,1
2022-07-06:01:40,34.76329024125632,-0.04525067012250261,0,-0.0025075740667794832,1,1
2022-07-06:01:50,35.41187054001536,-0.04525067012250261,0,0.23955893037409837,1,1
2022-07-06:02:00,34.36649307123262,-0.04525067012250261,0,0.06978439326347186,1,1
2022-07-06:02:10,35.1798995990109,-0.04525067012250261,0,-0.0035318790309766257,1,1
2022-07-06:02:20,35.44390733658085,-0.04525067012250261,0,-0.23026637804887073,1,1
2022-07-06:02:30,35.291853611770826,-0.04525067012250261,0,-0.12478481287015697,1,1
2022-07-06:02:40,35.27918476287132,-0.04525067012250261,0,-0.2420146109440573,1,1
2022-07-06:02:50,35.475249960684266,-0.04525067012250261,0,-0.1734156454219331,1,1
2022-07-06:03:00,35.33755896042739,-0.04525067012250261,0,0.08529353626260416,1,1
2022-07-06:03:10,34.88116826612302,-0.04525067012250261,0,0.22124433764990314,1,1
2022-07-06:03:20,34.70912834718611,-0.04525067012250261,0,0.08183192178130128,1,1
2022-07-06:03:30,35.99399706164272,-0.04525067012250261,0,-0.03877498136547075,1,1
2022-07-06:03:40,34.19317976659757,-0.04525067012250261,0,-0.003067444735208369,1,1
2022-07-06:03:50,35.9113390296605,-0.04525067012250261,0,-0.14614861424826842,1,1
2022-07-06:04:00,34.47034467190033,-0.04525067012250261,0,-0.15908793617431627,1,1
2022-07-06:04:10,34.99117024750868,-0.04525067012250261,0,0.14999614506914938,1,1
2022-07-06:04:20,35.904471124773714,-0.04525067012250261,0,0.1968218993077997,1,1
2022-07-06:04:30,35.307308328649626,-0.04525067012250261,0,-0.012446504931649116,1,1
2022-07-06:04:40,35.364285263754226,-0.04525067012250261,0,0.18184332399189884,1,1
2022-07-06:04:50,34.01275429434135,-0.04525067012250261,0,-0.19180437015099727,1,1
2022-07-06:05:00,34.148002313957974,-0.04525067012250261,0,-0.2232231059880121,1,1
2022-07-06:05:10,34.77606562101929,-0.04525067012250261,0,-0.17049188182814845,1,1
2022-07-06:05:20,34.71403201845117,-0.04525067012250261,0,0.11446678396024623,1,1
2022-07-06:05:30,34.157738514941244,-0.04525067012250261,0,-0.22178700688656505,1,1
2022-07-06:05:40,34.5997997560167,-0.04525067012250261,0,0.023632083060725506,1,1
2022-07-06:05:50,34.91632638436975,-0.04525067012250261,0,0.07633361270331918,1,1
2022-07-06:06:00,35.713923161043695,-0.04525067012250261,0,0.1816744084584201,1,1
2022-07-06:06:10,34.918134888850936,-0.04525067012250261,0,0.023849964795221723,1,1
2022-07-06:06:20,35.989428082659934,-0.04525067012250261,0,0.061366815385103024,1,1
2022-07-06:06:30,34.45388747830823,-0.04525067012250261,0,0.12359998895404445,1,1
2022-07-06:06:40,34.151833315135086,-0.04525067012250261,0,0.013189366453381979,1,1
2022-07-06:06:50,35.52442598690684,-0.04525067012250261,0,0.0430234535449614,1,1
2022-07-06:07:00,35.30156746092629,-0.04525067012250261,0,-0.007243066961578393,1,1
2022-07-06:07:10,35.17708697759633,-0.04525067012250261,0,0.003719422998312183,1,1
2022-07-06:07:20,35.12198849913632,-0.04525067012250261,0,0.0034262246643983474,1,1
2022-07-06:07:30,34.176675928392996,-0.04525067012250261,0,-0.10649453987612034,1,1
2022-07-06:07:40,35.95921842617677,-0.04525067012250261,0,-0.0802168212500689,1,1
2022-07-06:07:50,34.296951447602176,-0.04525067012250261,0,-0.006865180704870966,1,1
2022-07-06:08:00,34.58090108133055,-0.04525067012250261,0,0.23029265633676843,1,1
2022-07-06:08:10,35.10382153011609,-0.04525067012250261,0,0.23878192552993127,1,1
2022-07-06:08:20,34.55257166356783,-0.04525067012250261,0,0.1178564377521667,1,1
2022-07-06:08:30,34.1320798064945,-0.04525067012250261,0,-0.2582435848244806,1,1
2022-07-06:08:40,34.693716961698286,-0.04525067012250261,0,0.06849217845913103,1,1
2022-07-06:08:50,34.45367698238037,-0.04525067012250261,0,-0.10582481707318081,1,1
2022-07-06:09:00,35.79789828138741,-0.04525067012250261,0,-0.03322511785142268,1,1
2022-07-06:09:10,35.40402719511715,-0.04525067012250261,0,-0.16773687508316826,1,1
2022-07-06:09:20,34.58622851593458,-0.04525067012250261,0,0.308960685805598,1,1
2022-07-06:09:30,35.48576473888647,-0.04525067012250261,0,-0.37192368940681675,1,1
2022-07-06:09:40,34.92595681527482,-0.04525067012250261,0,-0.13380622674449327,1,1
2022-07-06:09:50,34.6782481771661,-0.04525067012250261,0,-0.04004672623423389,1,1
2022-07-06:10:00,34.825610623497035,-0.04525067012250261,0,0.04590009308172327,1,1
2022-07-06:10:10,34.144337645846996,-0.04525067012250261,0,-0.04113134218117409,1,1
2022-07-06:10:20,34.014861834225854,-0.04525067012250261,0,0.2775319274498642,1,1
2022-07-06:10:30,34.30199650575789,-0.04525067012250261,0,0.20171613022284873,1,1
2022-07-06:10:40,35.66251032368841,-0.04525067012250261,0,0.06440627242090713,1,1
2022-07-06:10:50,34.75398457271068,-0.04525067012250261,0,0.13639707574336413,1,1
2022-07-06:11:00,35.389362251849654,-0.04525067012250261,0,-0.18800314828204634,1,1
2022-07-06:11:10,35.88059582961867,-0.04525067012250261,0,-0.0787436831003312,1,1
2022-07-06:11:20,35.23447269334202,-0.04525067012250261,0,-0.08715147813745361,1,1
2022-07-06:11:30,34.4363944958211,-0.04525067012250261,0,-0.1672651811125654,1,1
2022-07-06:11:40,35.61967503770934,-0.04525067012250261,0,0.04939530696767491,1,1
2022-07-06:11:50,34.36923773856506,-0.04525067012250261,0,0.2096086582410308,1,1
2022-07-06:12:00,34.2841028381583,-0.04525067012250261,0,-0.1283134985958938,1,1
2022-07-06:12:10,34.54389685700029,-0.04525067012250261,0,-0.22406470157360658,1,1
2022-07-06:12:20,35.25161179425561,-0.04525067012250261,0,-0.11425732639351338,1,1
2022-07-06:12:30,34.59498630365046,-0.04525067012250261,0,-0.19422595070525261,1,1
2022-07-06:12:40,35.12629121889211,-0.04525067012250261,0,-0.21182426161630374,1,1
2022-07-06:12:50,34.071870023787206,-0.04525067012250261,0,0.1164337241208031,1,1
2022-07-06:13:00,34.20744589588757,-0.04525067012250261,0,0.09270211312333032,1,1
2022-07-06:13:10,34.74215872311562,-0.04525067012250261,0,-0.08824184677860814,1,1
2022-07-06:13:20,35.078171746515196,-0.04525067012250261,0,0.13993169839886122,1,1
2022-07-06:13:30,35.41023366648644,-0.04525067012250261,0,0.2715225392091085,1,1
2022-07-06:13:40,35.179792550640215,-0.04525067012250261,0,-0.020390751442587174,1,1
2022-07-06:13:50,34.96805658142589,-0.04525067012250261,0,0.1448390264462276,1,1
2022-07-06:14:00,35.67282064059995,-0.04525067012250261,0,0.29716623541810705,1,1
2022-07-06:14:10,35.64094355340846,-0.04525067012250261,0,0.007390183467563816,1,1
2022-07-06:14:20,34.582773577406485,-0.04525067012250261,0,-0.31406528924930655,1,1
2022-07-06:14:30,35.521122777038265,-0.04525067012250261,0,-0.025942995082516518,1,1
2022-07-06:14:40,35.94854694463321,-0.04525067012250261,0,0.029864506694693205,1,1
2022-07-06:14:50,35.363242951299085,-0.04525067012250261,0,-0.015751889406462993,1,1
2022-07-06:15:00,34.619591569020926,-0.04525067012250261,0,0.0330113284954372,1,1
